_,Register,"Dictionary Version at introduction","Node or
Leaf",Level,"SMPTE Designator
(first 8 octets)",,,,,,,Version,"SMPTE Item Designator
(last 8 octets following Metadata Dictionary Universal Label) ",,,,,,,,,,,"Formatted as UL",,,,,,"Data Element Name","Data Element Definition",Type,,,,,,"Value Length","Value Range",,,"Defining Document",Notes
,Metadata,3,Leaf,6,06,0E,2B,34,01,01,01,3,3,2,1,6,7,1,0,0,,,,06.0E.2B.34.01.01.01.03.03.02.01.06.07.01.00.00,,,,,,"Textual description kind","A summary of the use for which the description was made - e.g. billings, the production companies original description, a full production description etc)","16 bit Unicode String",,,,,,Variable,,,,,
,Metadata,5,Leaf,5,06,0E,2B,34,01,01,01,5,3,2,1,6,8,0,0,0,,,,06.0E.2B.34.01.01.01.05.03.02.01.06.08.00.00.00,,,,,,"Group Synopsis","Synopsis of the group, series, serial etc.","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,Variable,,,,,
,Metadata,5,Leaf,6,06,0E,2B,34,01,01,01,5,3,2,1,6,8,1,0,0,,,,06.0E.2B.34.01.01.01.05.03.02.01.06.08.01.00.00,,,,,,"Group Synopsis","Synopsis of the group, series, serial etc.","UTF-16 char string",,,,,,Variable,,,,,
,Metadata,5,Leaf,5,06,0E,2B,34,01,01,01,5,3,2,1,6,9,0,0,0,,,,06.0E.2B.34.01.01.01.05.03.02.01.06.09.00.00.00,,,,,,"Annotation Synopsis","Synopsis of the A/V content","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,Variable,,,,,
,Metadata,5,Leaf,6,06,0E,2B,34,01,01,01,5,3,2,1,6,9,1,0,0,,,,06.0E.2B.34.01.01.01.05.03.02.01.06.09.01.00.00,,,,,,"Annotation Synopsis","Synopsis of the A/V content","UTF-16 char string",,,,,,Variable,,,,,
,Metadata,5,Leaf,5,06,0E,2B,34,01,01,01,5,3,2,1,6,0A,0,0,0,,,,06.0E.2B.34.01.01.01.05.03.02.01.06.0A.00.00.00,,,,,,"Annotation Description","A free-form textual description of the A/V content","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,Variable,,,,,
,Metadata,5,Leaf,6,06,0E,2B,34,01,01,01,5,3,2,1,6,0A,1,0,0,,,,06.0E.2B.34.01.01.01.05.03.02.01.06.0A.01.00.00,,,,,,"Annotation Description","A free-form textual description of the A/V content","UTF-16 char string",,,,,,Variable,,,,,
,Metadata,5,Leaf,5,06,0E,2B,34,01,01,01,5,3,2,1,6,0B,0,0,0,,,,06.0E.2B.34.01.01.01.05.03.02.01.06.0B.00.00.00,,,,,,"Scripting Kind","Description of the scripting kind as a text string (e.g. lighting, transcript etc)","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,Variable,,,,,
,Metadata,5,Leaf,6,06,0E,2B,34,01,01,01,5,3,2,1,6,0B,1,0,0,,,,06.0E.2B.34.01.01.01.05.03.02.01.06.0B.01.00.00,,,,,,"Scripting Kind","Description of the scripting kind as a text string (e.g. lighting, transcript etc)","UTF-16 char string",,,,,,Variable,,,,,
,Metadata,5,Leaf,5,06,0E,2B,34,01,01,01,5,3,2,1,6,0C,0,0,0,,,,06.0E.2B.34.01.01.01.05.03.02.01.06.0C.00.00.00,,,,,,"Scripting Text","The scripting text string","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,Variable,,,,,
,Metadata,5,Leaf,6,06,0E,2B,34,01,01,01,5,3,2,1,6,0C,1,0,0,,,,06.0E.2B.34.01.01.01.05.03.02.01.06.0C.01.00.00,,,,,,"Scripting Text","The scripting text string","UTF-16 char string",,,,,,Variable,,,,,
,Metadata,5,Leaf,5,06,0E,2B,34,01,01,01,5,3,2,1,6,0D,0,0,0,,,,06.0E.2B.34.01.01.01.05.03.02.01.06.0D.00.00.00,,,,,,"Shot Description","A freeform textual description of the shot defined by this set","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,Variable,,,,,
,Metadata,5,Leaf,6,06,0E,2B,34,01,01,01,5,3,2,1,6,0D,1,0,0,,,,06.0E.2B.34.01.01.01.05.03.02.01.06.0D.01.00.00,,,,,,"Shot Description","A freeform textual description of the shot defined by this set","UTF-16 char string",,,,,,Variable,,,,,
,Metadata,5,Leaf,5,06,0E,2B,34,01,01,01,5,3,2,1,6,0E,0,0,0,,,,06.0E.2B.34.01.01.01.05.03.02.01.06.0E.00.00.00,,,,,,"Annotation Kind","Specifies the kind of annotation, e.g. Technical, Editorial, Archival etc.","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,Variable,,,,,
,Metadata,5,Leaf,6,06,0E,2B,34,01,01,01,5,3,2,1,6,0E,1,0,0,,,,06.0E.2B.34.01.01.01.05.03.02.01.06.0E.01.00.00,,,,,,"Annotation Kind","Specifies the kind of annotation, e.g. Technical, Editorial, Archival etc.","16 bit Unicode String",,,,,,Variable,,,,,
,Metadata,5,Leaf,5,06,0E,2B,34,01,01,01,5,3,2,1,6,0F,0,0,0,,,,06.0E.2B.34.01.01.01.05.03.02.01.06.0F.00.00.00,,,,,,"Related Material Description","A freeform textual description of related material of any kind","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,Variable,,,,,
,Metadata,5,Leaf,6,06,0E,2B,34,01,01,01,5,3,2,1,6,0F,1,0,0,,,,06.0E.2B.34.01.01.01.05.03.02.01.06.0F.01.00.00,,,,,,"Related Material Description","A freeform textual description of related material of any kind","UTF-16 char string",,,,,,Variable,,,,,
,Metadata,9,Leaf,5,06,0E,2B,34,01,01,01,9,3,2,1,6,10,0,0,0,,,,06.0E.2B.34.01.01.01.09.03.02.01.06.10.00.00.00,,,,,,"JFIF Marker Description","A freeform textual description of the JFIF image","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,Variable,,,,,
,Metadata,9,Leaf,6,06,0E,2B,34,01,01,01,9,3,2,1,6,10,1,0,0,,,,06.0E.2B.34.01.01.01.09.03.02.01.06.10.01.00.00,,,,,,"JFIF Marker Description","A freeform textual description of the JFIF image","UTF-16 char string",,,,,,Variable,,,,,
,Metadata,9,Leaf,5,06,0E,2B,34,01,01,01,9,3,2,1,6,11,0,0,0,,,,06.0E.2B.34.01.01.01.09.03.02.01.06.11.00.00.00,,,,,,"HTML Meta Description","A freeform textual description of a Web page intended for use in the HTML ""meta"" element","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,Variable,,,,,
,Metadata,9,Leaf,6,06,0E,2B,34,01,01,01,9,3,2,1,6,11,1,0,0,,,,06.0E.2B.34.01.01.01.09.03.02.01.06.11.01.00.00,,,,,,"HTML Meta Description","A freeform textual description of a Web page intended for use in the HTML ""meta"" element","UTF-16 char string",,,,,,Variable,,,,,
,Metadata,1,Node,4,06,0E,2B,34,01,01,01,1,03,02,01,07,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.02.01.07.00.00.00.00,,,,,,Stratum,"The descriptive stratum of the archival content analysis of the content",,,,,,,,,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,03,02,01,07,01,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.02.01.07.01.00.00.00,,,,,,"Stratum kind","eg.  Background, action, sound natures etc","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,1,Node,3,06,0E,2B,34,01,01,01,1,03,02,02,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.02.02.00.00.00.00.00,,,,,,Assessments,"Assesments of editorial, technical etc aspects of the content and contributors to it",,,,,,,,,,,,
,Metadata,1,Node,4,06,0E,2B,34,01,01,01,1,03,02,02,01,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.02.02.01.00.00.00.00,,,,,,Awards,"Awards relating to editorial, technical etc aspects of the content and contributors to it",,,,,,,,,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,03,02,02,01,01,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.02.02.01.01.00.00.00,,,,,,Individual,"Awards granted to individuals","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,03,02,02,01,02,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.02.02.01.02.00.00.00,,,,,,Programme,"Awards granted to programme","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,3,Leaf,5,06,0E,2B,34,01,01,01,3,3,2,2,1,3,0,0,0,,,,06.0E.2B.34.01.01.01.03.03.02.02.01.03.00.00.00,,,,,,"Festival ","The festival or award ceremony at which an award was made.","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,4,Leaf,6,06,0E,2B,34,01,01,01,4,3,2,2,1,3,1,0,0,,,,06.0E.2B.34.01.01.01.04.03.02.02.01.03.01.00.00,,,,,,Festival,"The festival or award ceremony at which an award was made.","16 bit Unicode String",,,,,,Variable,,,,,
,Metadata,4,Leaf,5,06,0E,2B,34,01,01,01,4,3,2,2,1,4,0,0,0,,,,06.0E.2B.34.01.01.01.04.03.02.02.01.04.00.00.00,,,,,,"Award Name","Name of the award","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,4,Leaf,6,06,0E,2B,34,01,01,01,4,3,2,2,1,4,1,0,0,,,,06.0E.2B.34.01.01.01.04.03.02.02.01.04.01.00.00,,,,,,"Award Name","Name of the award","16 bit Unicode String",,,,,,Variable,,,,,
,Metadata,4,Leaf,5,06,0E,2B,34,01,01,01,4,3,2,2,1,5,0,0,0,,,,06.0E.2B.34.01.01.01.04.03.02.02.01.05.00.00.00,,,,,,"Award Classification","Name of the award classification","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,4,Leaf,6,06,0E,2B,34,01,01,01,4,3,2,2,1,5,1,0,0,,,,06.0E.2B.34.01.01.01.04.03.02.02.01.05.01.00.00,,,,,,"Award Classification","Name of the award classification","16 bit Unicode String",,,,,,Variable,,,,,
,Metadata,8,Leaf,5,06,0E,2B,34,01,01,01,8,3,2,2,1,6,0,0,0,,,,06.0E.2B.34.01.01.01.08.03.02.02.01.06.00.00.00,,,,,,"Nomination Category","Nomination category of the award (e.g. best actor, best director etc.)","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 chars max",,,,"SMPTE 380M",
,Metadata,8,Leaf,6,06,0E,2B,34,01,01,01,8,3,2,2,1,6,1,0,0,,,,06.0E.2B.34.01.01.01.08.03.02.02.01.06.01.00.00,,,,,,"Nomination Category","Nomination category of the award (e.g. best actor, best director etc.)","16 bit Unicode String",,,,,,Variable,,,,"SMPTE 380M",
,Metadata,1,Node,4,06,0E,2B,34,01,01,01,1,03,02,02,02,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.02.02.02.00.00.00.00,,,,,,"Qualitative Values","Assessed values relating to editorial, technical etc aspects of the content and contributors to it",,,,,,,,,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,03,02,02,02,01,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.02.02.02.01.00.00.00,,,,,,"Asset Values","Assessment of the programme quality","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,03,02,02,02,02,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.02.02.02.02.00.00.00,,,,,,"Content Value","Assessment of the content value","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,03,02,02,02,03,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.02.02.02.03.00.00.00,,,,,,"Cultural Quality","Assessment of the cultural quality","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,03,02,02,02,04,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.02.02.02.04.00.00.00,,,,,,"Asthetic Value","Assessment of the asthetic quality","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,03,02,02,02,05,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.02.02.02.05.00.00.00,,,,,,"Historic Value","Assessment of the historic value","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,03,02,02,02,06,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.02.02.02.06.00.00.00,,,,,,"Technical Value","Assessment of the technical value","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,03,02,02,02,07,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.02.02.02.07.00.00.00,,,,,,"Other Values","Assessment of other relevant qualities","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,1,Node,3,06,0E,2B,34,01,01,01,1,03,02,03,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.02.03.00.00.00.00.00,,,,,,"Technical comments/descriptions","Technical comments or descriptions relating to system",,,,,,,,,,,,
,Metadata,1,Node,4,06,0E,2B,34,01,01,01,1,03,02,03,01,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.02.03.01.00.00.00.00,,,,,,"Object comments/descriptions","Comments or descriptions relating to Objects",,,,,,,,,,,,
,Metadata,2,Leaf,5,06,0E,2B,34,01,01,01,2,03,02,03,01,01,00,00,00,,,,06.0E.2B.34.01.01.01.02.03.02.03.01.01.00.00.00,,,,,,"Object kind","Specifies the kind of Object.  E.g. a plugin","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"127 bytes max",,,,,
,Metadata,2,Leaf,6,06,0E,2B,34,01,01,01,2,03,02,03,01,01,01,00,00,,,,06.0E.2B.34.01.01.01.02.03.02.03.01.01.01.00.00,,,,,,"Object kind","Specifies the kind of Object.  E.g. a plugin","16 bit Unicode String",,,,,,Variable,,,,,
,Metadata,2,Leaf,5,06,0E,2B,34,01,01,01,2,03,02,03,01,02,00,00,00,,,,06.0E.2B.34.01.01.01.02.03.02.03.01.02.00.00.00,,,,,,"Object Description","Provides human informative description about the object","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"127 bytes max",,,,,
,Metadata,2,Leaf,6,06,0E,2B,34,01,01,01,2,03,02,03,01,02,01,00,00,,,,06.0E.2B.34.01.01.01.02.03.02.03.01.02.01.00.00,,,,,,"Object Description","Provides human informative description about the object","16 bit Unicode String",,,,,,Variable,,,,,
,Metadata,3,Leaf,6,06,0E,2B,34,01,01,01,3,3,2,3,1,2,2,0,0,,,,06.0E.2B.34.01.01.01.03.03.02.03.01.02.02.00.00,,,,,,"Object Description Code","Provides human informative description about the object as a code","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"8 chars max",,,,,
,Metadata,3,Node,4,06,0E,2B,34,01,01,01,3,3,2,3,2,0,0,0,0,,,,06.0E.2B.34.01.01.01.03.03.02.03.02.00.00.00.00,,,,,,"General human assigned comments/descriptions","Note form technical comments and descriptions of a general nature",,,,,,,,,,,,
,Metadata,3,Leaf,5,06,0E,2B,34,01,01,01,3,3,2,3,2,1,0,0,0,,,,06.0E.2B.34.01.01.01.03.03.02.03.02.01.00.00.00,,,,,,"Description kind","The name of a descriptive comment or note.  Eg. Peters comment, Noise","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,3,Leaf,6,06,0E,2B,34,01,01,01,3,3,2,3,2,1,1,0,0,,,,06.0E.2B.34.01.01.01.03.03.02.03.02.01.01.00.00,,,,,,"Description kind","The name of a descriptive comment or note.  Eg. Peters comment, Noise","16 bit Unicode String",,,,,,"64 bytes max",,,,,
,Metadata,3,Leaf,5,06,0E,2B,34,01,01,01,3,3,2,3,2,2,0,0,0,,,,06.0E.2B.34.01.01.01.03.03.02.03.02.02.00.00.00,,,,,,"Descriptive comment","The comment or note as text.  E.g.  Head banding, ","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,Variable,,,,,
,Metadata,3,Leaf,6,06,0E,2B,34,01,01,01,3,3,2,3,2,2,1,0,0,,,,06.0E.2B.34.01.01.01.03.03.02.03.02.02.01.00.00,,,,,,"Descriptive comment","The comment or note as text.  E.g.  Head banding, ","16 bit Unicode String",,,,,,Variable,,,,,
,Metadata,2,Node,3,06,0E,2B,34,01,01,01,2,03,02,04,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.02.03.02.04.00.00.00.00.00,,,,,,"Descriptive names","Assigned descriptive names",,,,,,,,,,,,
,Metadata,3,Node,4,06,0E,2B,34,01,01,01,3,3,2,4,1,0,0,0,0,,,,06.0E.2B.34.01.01.01.03.03.02.04.01.00.00.00.00,,,,,,"Object names","Descriptive names assigned to Objects",,,,,,,,,,,,
,Metadata,2,Node,5,06,0E,2B,34,01,01,01,2,03,02,04,01,01,00,00,00,,,,06.0E.2B.34.01.01.01.02.03.02.04.01.01.00.00.00,,,,,,"Generic Object names","Descriptive names assigned to Generic Objects",,,,,,,,,,,,
,Metadata,2,Leaf,6,06,0E,2B,34,01,01,01,2,03,02,04,01,01,01,00,00,,,,06.0E.2B.34.01.01.01.02.03.02.04.01.01.01.00.00,,,,,,"Object Name","Specifies the name of the object","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"127 bytes max",,,,,
,Metadata,9,Leaf,5,06,0E,2B,34,01,01,01,9,03,02,04,01,02,00,00,00,,,,06.0E.2B.34.01.01.01.09.03.02.04.01.02.00.00.00,,,,,,"Metadata Name","Descriptive name assigned to a metadata item","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,Variable,,,,,
,Metadata,2,Leaf,6,06,0E,2B,34,01,01,01,2,03,02,04,01,02,01,00,00,,,,06.0E.2B.34.01.01.01.02.03.02.04.01.02.01.00.00,,,,,,"Metadata Name","Descriptive name assigned to a metadata item","16 bit Unicode String",,,,,,Variable,,,,,
,Metadata,2,Node,3,06,0E,2B,34,01,01,01,2,03,02,05,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.02.03.02.05.00.00.00.00.00,,,,,,"Editorial comments/descriptions","Comments or descriptions of an editorial nature",,,,,,,,,,,,
,Metadata,2,Leaf,4,06,0E,2B,34,01,01,01,2,03,02,05,01,00,00,00,00,,,,06.0E.2B.34.01.01.01.02.03.02.05.01.00.00.00.00,,,,,,"Shot Comment Kind","The type of descriptive comment or note (e.g., 'Shot' or 'Lighting Mood')","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"127 chars max",,,,,
,Metadata,7,Leaf,5,06,0E,2B,34,01,01,01,7,03,02,05,01,1,00,00,00,,,,06.0E.2B.34.01.01.01.07.03.02.05.01.01.00.00.00,,,,,,"Shot Comment Kind","The type of descriptive comment or note (e.g., 'Shot' or 'Lighting Mood')","16 bit Unicode String",,,,,,Variable,,,,,
,Metadata,2,Leaf,4,06,0E,2B,34,01,01,01,2,03,02,05,02,00,00,00,00,,,,06.0E.2B.34.01.01.01.02.03.02.05.02.00.00.00.00,,,,,,"Shot Comment","The comment or note about a shot (e.g., 'general view of valley in autumn', 'badly recorded' or 'sombre mood')","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,Variable,,,,,
,Metadata,7,Leaf,5,06,0E,2B,34,01,01,01,7,03,02,05,02,1,00,00,00,,,,06.0E.2B.34.01.01.01.07.03.02.05.02.01.00.00.00,,,,,,"Shot Comment","The comment or note about a shot (e.g., 'general view of valley in autumn', 'badly recorded' or 'sombre mood')","16 bit Unicode String",,,,,,Variable,,,,,
,Metadata,4,Leaf,4,06,0E,2B,34,01,01,01,4,3,2,5,3,0,0,0,0,,,,06.0E.2B.34.01.01.01.04.03.02.05.03.00.00.00.00,,,,,,"Slate Information","Slate information as a text string","16 bit Unicode String",,,,,,Variable,,,,,
,Metadata,5,Leaf,4,06,0E,2B,34,01,01,01,5,3,2,5,4,0,0,0,0,,,,06.0E.2B.34.01.01.01.05.03.02.05.04.00.00.00.00,,,,,,"Clip Kind","The kind of clip as an enumerated string (e.g., still, graphic, moving pictures, sound etc.)","16 bit Unicode String",,,,,,Variable,,,,,
,Metadata,3,Node,3,06,0E,2B,34,01,01,01,3,3,2,6,0,0,0,0,0,,,,06.0E.2B.34.01.01.01.03.03.02.06.00.00.00.00.00,,,,,,"Descriptive Context- Human Assigned",,,,,,,,,,,,,
,Metadata,3,Leaf,4,06,0E,2B,34,01,01,01,3,3,2,6,1,0,0,0,0,,,,06.0E.2B.34.01.01.01.03.03.02.06.01.00.00.00.00,,,,,,"Context ","A textual anotation of the context of the production.","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,Variable,,,,,
,Metadata,1,Node,2,06,0E,2B,34,01,01,01,1,03,03,00,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.03.00.00.00.00.00.00,,,,,,"Descriptors (Machine Assigned or Computed)","Descriptors (Machine Assigned or Computed) relating to analysis of the content",,,,,,,,,,,,
,Metadata,1,Node,3,06,0E,2B,34,01,01,01,1,03,03,01,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.03.01.00.00.00.00.00,,,,,,"Automated Categorization","Automated analytical categorization of the content",,,,,,,,,,,,
,Metadata,1,Node,4,06,0E,2B,34,01,01,01,1,03,03,01,01,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.03.01.01.00.00.00.00,,,,,,"Automated Content Classification","Automated content classification",,,,,,,,,,,,
,Metadata,1,Node,4,06,0E,2B,34,01,01,01,1,03,03,01,02,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.03.01.02.00.00.00.00,,,,,,"Automated Cataloguing and Indexing","Automated cataloguing and indexing by archival analysis of the essence",,,,,,,,,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,03,03,01,02,01,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.03.01.02.01.00.00.00,,,,,,"Status Of Catalogue Data","The current status of the catalogue as a freeform text string","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"127 chars max",,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,03,03,01,02,02,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.03.01.02.02.00.00.00,,,,,,"Automated Cataloguing,  Indexing or Thesaurus system used","The particular Cataloguing,  Indexing or Thesaurus system used by the automated system","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 chars max",,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,03,03,01,02,06,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.03.01.02.06.00.00.00,,,,,,"Keywords (Computed)","Automatically derived words or phrases summarizing an aspect of the data set.","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 chars max",,,,,
,Metadata,3,Leaf,6,06,0E,2B,34,01,01,01,3,3,3,1,2,6,1,0,0,,,,06.0E.2B.34.01.01.01.03.03.03.01.02.06.01.00.00,,,,,,"Keywords (Computed)","Automatically derived words or phrases summarizing an aspect of the data set.","16 bit Unicode String",,,,,,Variable,,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,03,03,01,02,07,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.03.01.02.07.00.00.00,,,,,,"Key Frames (Computed)","Automatically derived freeform textual reference to a key frame of video in the data set","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 chars max",,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,03,03,01,02,08,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.03.01.02.08.00.00.00,,,,,,"Key Sounds (Computed)","Automatically derived freeform textual reference to a key sound in the data set","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 chars max",,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,03,03,01,02,09,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.03.01.02.09.00.00.00,,,,,,"Key Data  (Computed)","Automatically derived freeform textual reference to a key piece of data or program in the data set","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 chars max",,,,,
,Metadata,1,Node,4,06,0E,2B,34,01,01,01,1,03,03,01,06,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.03.01.06.00.00.00.00,,,,,,"Textual Description (Machine Assigned or Computed)","Automated textual characterization of the data set.",,,,,,,,,,,,
,Metadata,1,Node,4,06,0E,2B,34,01,01,01,1,03,03,01,07,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.03.01.07.00.00.00.00,,,,,,"Automated Stratum","Automatically derived descriptive stratum of the archival content analysis of the content",,,,,,,,,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,03,03,01,07,01,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.03.01.07.01.00.00.00,,,,,,"Stratum Kind (Computed)","Automatically derived descriptive stratum of the content (e.g., background, action, sound nature)","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 chars max",,,,,
,Metadata,1,Node,3,06,0E,2B,34,01,01,01,1,03,03,03,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.03.03.00.00.00.00.00,,,,,,"Technical comments/descriptions (Computed)","Technical comments or descriptions relating to system",,,,,,,,,,,,
,Metadata,1,Node,4,06,0E,2B,34,01,01,01,1,03,03,03,01,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.03.03.03.01.00.00.00.00,,,,,,"Object comments/descriptions (Computed)","Comments or descriptions relating to objects",,,,,,,,,,,,
,Metadata,2,Leaf,5,06,0E,2B,34,01,01,01,2,03,03,03,01,01,00,00,00,,,,06.0E.2B.34.01.01.01.02.03.03.03.01.01.00.00.00,,,,,,"Object Kind (Computed)","Specifies the kind of object (e.g., a plugin)","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"127 chars max",,,,,
,Metadata,2,Leaf,6,06,0E,2B,34,01,01,01,2,03,03,03,01,01,01,00,00,,,,06.0E.2B.34.01.01.01.02.03.03.03.01.01.01.00.00,,,,,,"Object Kind (Computed)","Specifies the kind of object (e.g., a plugin)","16 bit Unicode String",,,,,,Variable,,,,,
,Metadata,2,Leaf,5,06,0E,2B,34,01,01,01,2,03,03,03,01,02,00,00,00,,,,06.0E.2B.34.01.01.01.02.03.03.03.01.02.00.00.00,,,,,,"Version Number String","Specifies the string version number of the  code","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"127 bytes max",,,,,
